ProductID,SKU,Category_Name,Sub-Category,Product_Name,Brand,Product_Description,Gender,Color,Size,Selling_Price,Discount
PROD_00396,SKU-FAS-0396,Fashion,Kurtas,GoSriKi Kurtas Pro,GoSriKi,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Maroon,XL,10749.2,30
PROD_00397,SKU-FAS-0397,Fashion,Kurtas,Zara Kurtas Premium,Zara,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Navy,M,32301.9,5
PROD_00398,SKU-FAS-0398,Fashion,Kurtas,BIBA Kurtas Deluxe,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Black,XXL,45793.8,5
PROD_00399,SKU-FAS-0399,Fashion,Kurtas,Levi’s Kurtas Premium,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Blue,M,34013.25,25
PROD_00400,SKU-FAS-0400,Fashion,Kurtas,Levi’s Kurtas Classic,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Maroon,M,73597.5,10
PROD_00401,SKU-FAS-0401,Fashion,Shirts,Levi’s Shirts Pro,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Women,Black,XXL,52081.2,10
PROD_00402,SKU-FAS-0402,Fashion,Shirts,GoSriKi Shirts Deluxe,GoSriKi,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,White,XXL,66078,25
PROD_00403,SKU-FAS-0403,Fashion,Shirts,GoSriKi Shirts Premium,GoSriKi,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Navy,XL,67484.7,10
PROD_00404,SKU-FAS-0404,Fashion,Shirts,Janasya Shirts Pro,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Red,M,15887.7,10
PROD_00405,SKU-FAS-0405,Fashion,Shirts,H&M Shirts Deluxe,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Grey,XXL,48243.85,5
PROD_00406,SKU-FAS-0406,Fashion,Shirts,GoSriKi Shirts Deluxe,GoSriKi,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Black,XXL,23671.65,15
PROD_00407,SKU-FAS-0407,Fashion,Shirts,H&M Shirts Premium,H&M,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Red,L,48840.4,30
PROD_00408,SKU-FAS-0408,Fashion,Shirts,Levi’s Shirts Classic,Levi’s,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Grey,L,8189.75,15
PROD_00409,SKU-FAS-0409,Fashion,Shirts,Janasya Shirts Pro,Janasya,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Black,XL,59260.6,30
PROD_00410,SKU-FAS-0410,Fashion,Shirts,BIBA Shirts Deluxe,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Pink,XXL,57237.3,10
PROD_00411,SKU-FAS-0411,Fashion,Shirts,Janasya Shirts Premium,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Maroon,L,83345.9,15
PROD_00412,SKU-FAS-0412,Fashion,Shirts,GoSriKi Shirts Advanced,GoSriKi,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Green,S,21467.2,20
PROD_00413,SKU-FAS-0413,Fashion,Shirts,GoSriKi Shirts Deluxe,GoSriKi,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Pink,XXL,62542.5,25
PROD_00414,SKU-FAS-0414,Fashion,Shirts,Levi’s Shirts Advanced,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Grey,L,50622.75,25
PROD_00415,SKU-FAS-0415,Fashion,Shirts,BIBA Shirts Pro,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Grey,S,651.6,10
PROD_00416,SKU-FAS-0416,Fashion,Shirts,Zara Shirts Pro,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Beige,M,74824,20
PROD_00417,SKU-FAS-0417,Fashion,Shirts,Levi’s Shirts Pro,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Pink,S,41651.25,25
PROD_00418,SKU-FAS-0418,Fashion,Shirts,H&M Shirts Deluxe,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Blue,XXL,18625.2,15
PROD_00419,SKU-FAS-0419,Fashion,Shirts,Levi’s Shirts Pro,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Blue,S,46704.95,15
PROD_00420,SKU-FAS-0420,Fashion,Shirts,GoSriKi Shirts Classic,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Blue,L,5726.45,15
PROD_00421,SKU-FAS-0421,Fashion,Shirts,Janasya Shirts Premium,Janasya,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Pink,M,51985.8,10
PROD_00422,SKU-FAS-0422,Fashion,Shirts,GoSriKi Shirts Pro,GoSriKi,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Grey,XXL,10864.7,15
PROD_00423,SKU-FAS-0423,Fashion,Shirts,GoSriKi Shirts Advanced,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Blue,XL,14462.8,5
PROD_00424,SKU-FAS-0424,Fashion,Shirts,BIBA Shirts Premium,BIBA,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Grey,S,3502.8,30
PROD_00425,SKU-FAS-0425,Fashion,Shirts,BIBA Shirts Premium,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Beige,S,44473.6,20
PROD_00426,SKU-FAS-0426,Fashion,Shirts,H&M Shirts Premium,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Green,M,51086.7,30
PROD_00427,SKU-FAS-0427,Fashion,Shirts,Zara Shirts Advanced,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Black,M,34230.35,15
PROD_00428,SKU-FAS-0428,Fashion,Shirts,BIBA Shirts Classic,BIBA,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Navy,M,61416.55,5
PROD_00429,SKU-FAS-0429,Fashion,Shirts,Janasya Shirts Premium,Janasya,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Beige,S,74070,25
PROD_00430,SKU-FAS-0430,Fashion,Shirts,GoSriKi Shirts Pro,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Unisex,Navy,M,44596.1,15
PROD_00431,SKU-FAS-0431,Fashion,Shirts,H&M Shirts Classic,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Maroon,S,66048,20
PROD_00432,SKU-FAS-0432,Fashion,Shirts,Levi’s Shirts Premium,Levi’s,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Green,S,29642.2,30
PROD_00433,SKU-FAS-0433,Fashion,Shirts,Levi’s Shirts Classic,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Maroon,M,53654.4,10
PROD_00434,SKU-FAS-0434,Fashion,Shirts,H&M Shirts Advanced,H&M,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Black,XL,67248,20
PROD_00435,SKU-FAS-0435,Fashion,Shirts,Zara Shirts Advanced,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,White,L,5507.1,10
PROD_00436,SKU-FAS-0436,Fashion,Shirts,H&M Shirts Deluxe,H&M,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Navy,XXL,51096.75,25
PROD_00437,SKU-FAS-0437,Fashion,Shirts,GoSriKi Shirts Premium,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Black,L,19884.2,30
PROD_00438,SKU-FAS-0438,Fashion,Shirts,Janasya Shirts Classic,Janasya,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Men,Blue,L,57060,25
PROD_00439,SKU-FAS-0439,Fashion,Shirts,Levi’s Shirts Premium,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Grey,XXL,31288.8,20
PROD_00440,SKU-FAS-0440,Fashion,Shirts,Zara Shirts Advanced,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Maroon,L,12115.8,10
PROD_00441,SKU-FAS-0441,Fashion,Shirts,Levi’s Shirts Classic,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Women,Navy,L,35529.2,30
PROD_00442,SKU-FAS-0442,Fashion,Shirts,BIBA Shirts Deluxe,BIBA,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Beige,M,63287.7,30
PROD_00443,SKU-FAS-0443,Fashion,Shirts,GoSriKi Shirts Advanced,GoSriKi,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Blue,XL,823.5,10
PROD_00444,SKU-FAS-0444,Fashion,Shirts,Zara Shirts Premium,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Maroon,XL,3639,25
PROD_00445,SKU-FAS-0445,Fashion,Shirts,Zara Shirts Advanced,Zara,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,White,M,64505.25,25
PROD_00446,SKU-FAS-0446,Fashion,Shirts,Levi’s Shirts Premium,Levi’s,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Red,M,87128.3,5
PROD_00447,SKU-FAS-0447,Fashion,Shirts,Zara Shirts Advanced,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Men,Grey,S,51384,25
PROD_00448,SKU-FAS-0448,Fashion,Shirts,H&M Shirts Advanced,H&M,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Maroon,S,46104.3,10
PROD_00449,SKU-FAS-0449,Fashion,Shirts,BIBA Shirts Premium,BIBA,"Made with high-quality materials and designed to provide a modern fit. Ideal for both daily wear and special occasions, offering durability and elegance.",Unisex,Navy,S,13909.4,15
PROD_00450,SKU-FAS-0450,Fashion,Shirts,Zara Shirts Deluxe,Zara,"Combines comfort and contemporary style with excellent finish. Suitable for Indian climates and trends, perfect for fashion-conscious individuals.",Unisex,Blue,L,63408.7,5
PROD_00451,SKU-FAS-0451,Fashion,Shirts,BIBA Shirts Pro,BIBA,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Men,Beige,XL,8581.5,25
PROD_00452,SKU-FAS-0452,Fashion,Shirts,H&M Shirts Pro,H&M,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Pink,XL,61628.4,5
PROD_00453,SKU-FAS-0453,Fashion,Shirts,Janasya Shirts Premium,Janasya,"This product showcases premium craftsmanship with attention to detail. Comfortable, breathable, and stylish, it fits perfectly for various occasions, from casual outings to festive events.",Women,Pink,M,24078.6,10
